x	y	zb	h	qx	qy
227095.346	2562476.436	578.050		0	0	0
227328.148	2564433.229	588.553		2.13997	-1.96459	-7.25194
226650.016	2562045.180	539.267		0	0	0
227046.530	2563583.527	569.473		1.84076	-3.85677	-3.84298
226913.596	2562827.245	553.677		0.0118763	0	0
226923.285	2563447.841	572.767		0	0	0
227227.665	2562391.628	567.460		0	0	0
226786.164	2562363.714	588.767		0	0	0
226846.124	2562783.879	552.353		0	0	0
226528.928	2562181.700	548.817		0	0	0
227015.700	2562824.416	573.833		0	0	0
227069.578	2563561.118	571.123		0.491903	-0.4444	-0.0832513
226816.025	2562598.963	554.953		0	0	0
227270.093	2563852.140	579.473		0	0	0
226892.224	2562980.792	555.630		1.54972	2.44396	-5.28498
226922.321	2563165.708	579.567		0	0	0
227238.688	2563944.048	580.727		-0.000201802	0	0
226985.353	2562206.371	542.837		0	0	0
227193.199	2564346.496	586.847		0.930585	-0.108362	-2.91864
226853.434	2563907.793	632.180		0	0	0
227028.503	2563757.620	573.593		1.92432	-3.33211	-7.66893
226703.281	2562182.522	543.497		0	0	0
226845.772	2563101.106	557.643		2.03631	1.5777	-9.724
226838.015	2563286.507	566.193		0	0	0
226817.688	2562246.641	549.243		0	0	0
226989.666	2562750.781	564.847		0	0	0
227020.138	2563585.389	570.483		0.877009	-0.0813573	-2.62264
226975.338	2562869.922	570.103		0	0	0
227218.034	2564188.329	583.427		1.82311	-2.44906	-6.64777
227078.162	2562957.828	577.380		0	0	0
226796.944	2563724.738	602.210		0	0	0
227011.905	2563871.453	574.147		3.42002	-11.2328	-14.7441
227389.519	2564067.943	585.027		0	0	0
226934.137	2562849.859	560.540		0	0	0
226638.112	2563594.845	605.777		0	0	0
227090.605	2563966.530	576.413		3.83244	-7.57296	-19.7203
226589.385	2563468.120	580.620		0	0	0
226855.443	2562996.513	557.103		0.797155	0.267099	-2.60382
226886.504	2563463.562	565.640		3.25625	-8.2057	-5.87176
226835.954	2562022.216	538.440		0	0	0
226954.226	2563940.057	608.803		0	0	0
226591.025	2562148.879	541.777		0	0	0
227153.793	2564432.405	586.597		2.98931	-4.54361	-12.5049
227162.969	2563703.285	575.273		0.156683	0	0
226925.554	2563453.150	571.687		0	0	0
226772.810	2563248.449	561.183		1.96438	3.22687	-8.80449
227089.640	2563442.665	602.650		0	0	0
227113.059	2564069.950	579.397		3.08849	-7.5299	-13.9777
226910.745	2563431.226	577.220		0	0	0
227077.803	2563033.326	567.300		0	0	0
226992.398	2562171.967	545.673		0	0	0
226839.565	2563201.080	559.070		2.67597	3.36449	-8.6258
226798.103	2562264.430	561.677		0	0	0
226769.822	2563152.405	559.990		1.3193	0.780237	-4.58068
226515.098	2563167.097	611.577		0	0	0
226745.082	2562318.486	587.453		0	0	0
226718.945	2562995.206	556.527		2.45213	5.7908	-6.9191
226689.446	2562926.191	593.297		0	0	0
226731.491	2563253.552	561.450		1.9213	1.87638	-10.3884
226717.371	2562113.713	542.327		0	0	0
226697.810	2563098.421	558.583		2.05087	1.76027	-5.24568
226645.742	2562951.152	600.823		0	0	0
227265.205	2564158.750	584.743		0.219266	-0.066801	-0.200538
227020.710	2562492.641	548.660		0	0	0
227461.769	2564071.595	606.997		0	0	0
226897.950	2562739.751	551.277		0	0	0
226849.728	2563721.013	579.627		0	0	0
226866.919	2563481.351	566.127		2.84954	-5.86173	-8.81653
226581.616	2563170.060	563.927		0	0	0
227097.531	2563957.290	577.647		2.72267	-5.94127	-12.5037
226644.165	2562069.657	540.033		0	0	0
227337.698	2564353.800	588.733		0.0299294	0	0
226881.377	2563820.504	605.597		0	0	0
226959.318	2562132.736	548.957		0	0	0
227007.254	2564127.731	660.293		0	0	0
227150.211	2564462.191	587.387		2.42828	-1.90617	-11.1287
227444.572	2564069.527	587.577		0	0	0
226758.001	2563226.524	560.717		1.53635	0.664921	-8.94216
227374.948	2563995.686	583.277		0	0	0
226607.051	2563127.795	560.223		1.25157	0	0
226849.604	2563504.449	567.303		1.97758	-3.27803	-5.98471
226618.991	2563028.510	601.540		0	0	0
226707.006	2563094.491	558.437		2.09157	1.81091	-5.35123
226931.291	2563695.570	572.943		0.997624	0.0800618	-0.74218
226524.864	2562070.418	541.540		0	0	0
226934.517	2563741.282	571.677		2.56448	-7.24954	-11.9626
226794.317	2563794.928	643.853		0	0	0
227039.812	2562333.785	547.697		0	0	0
227122.854	2564181.921	585.030		0.0773345	0	0
227128.468	2564207.776	582.163		3.83422	-6.1983	-5.60167
226865.369	2563566.777	568.003		1.98213	-4.39468	-6.08688
226983.844	2563983.907	602.920		0	0	0
227287.177	2564121.104	584.997		0	0	0
226753.214	2562782.778	601.347		0	0	0
226947.645	2563390.338	582.537		0	0	0
227465.351	2564041.809	610.410		0	0	0
227257.210	2564394.481	589.173		0.586862	-0.277932	-1.8014
226554.030	2563181.851	570.247		0	0	0
227372.560	2564015.543	583.703		0	0	0
227333.991	2564167.022	586.517		0	0	0
227443.141	2564129.787	587.243		0	0	0
227074.222	2563063.111	575.837		0	0	0
226930.579	2563846.565	594.570		0	0	0
227314.288	2564209.976	586.987		0	0	0
227425.980	2564369.498	591.683		0	0	0
227118.186	2563713.008	574.427		0.724085	0.00798925	-2.34126
226992.168	2562464.028	549.267		0	0	0
227020.601	2563001.266	562.883		0	0	0
227049.364	2562254.357	544.687		0	0	0
227111.240	2563480.537	589.300		0	0	0
226980.941	2562412.318	545.440		0	0	0
227094.152	2562969.824	581.153		0	0	0
227177.441	2564525.896	589.030		2.10771	-1.39634	-6.79951
227096.463	2564183.783	609.957		0	0	0
226823.533	2561980.435	557.670		0	0	0
226763.383	2563544.441	567.340		1.51701	-3.90095	-6.91756
226677.275	2563317.537	562.520		1.75654	-4.70736	-3.69163
226951.957	2563934.748	609.550		0	0	0
227094.538	2563619.516	571.600		1.39696	-2.90536	-3.55664
227356.433	2563786.982	601.840		0	0	0
227359.937	2563757.292	624.623		0	0	0
227140.004	2562250.149	607.133		0	0	0
226544.440	2562269.272	592.343		0	0	0
227444.691	2564044.361	606.100		0	0	0
226511.279	2563247.214	605.613		0	0	0
226937.511	2564079.056	674.873		0	0	0
226806.230	2562486.992	573.740		0	0	0
226943.243	2564079.745	671.940		0	0	0
227124.519	2563829.598	577.050		1.25593	-2.21546	-3.81318
227096.786	2562899.636	585.607		0	0	0
226606.333	2563037.060	608.860		0	0	0
226909.278	2562041.106	539.490		0	0	0
226687.059	2562946.047	582.000		0	0	0
226884.008	2563992.046	669.377		0	0	0
227078.997	2563023.397	566.023		0	0	0
227214.084	2563810.153	578.467		0.0188218	0	0
227192.236	2564064.363	580.883		2.14256	-2.07871	-7.2244
227355.964	2564129.376	586.340		0	0	0
227070.308	2564135.314	607.667		0	0	0
226915.254	2562233.194	543.677		0	0	0
227121.649	2563708.389	573.793		1.3676	-0.886819	-3.52351
226518.443	2563187.644	600.060		0	0	0
226418.900	2562153.341	570.457		0	0	0
227011.055	2563322.424	597.537		0	0	0
227363.721	2563943.976	581.930		0	0	0
227301.295	2564535.697	592.007		1.36122	-1.81691	-4.94691
226425.752	2562169.286	574.973		0	0	0
227134.515	2562440.858	582.840		0	0	0
226919.933	2563185.565	579.557		0	0	0
227312.857	2564270.237	587.520		0	0	0
226574.423	2562020.982	537.990		0	0	0
227136.184	2562330.267	556.250		0	0	0
227254.572	2563981.210	581.377		0	0	0
226892.919	2562104.607	540.450		0	0	0
226845.197	2563952.119	637.630		0	0	0
227071.735	2563833.323	575.647		2.10119	-3.15193	-6.18451
227112.465	2564195.779	596.133		0	0	0
227497.830	2564181.911	612.297		0	0	0
227112.308	2562528.836	584.233		0	0	0
226736.142	2562997.274	555.967		2.84626	5.41142	-9.76345
227174.809	2564354.356	585.317		3.14716	-0.62065	-9.67898
226511.249	2562038.565	540.850		0	0	0
227146.614	2564008.517	579.827		1.67088	-2.42334	-7.10789
227316.426	2563756.991	582.213		0	0	0
227073.890	2564105.528	604.597		0	0	0
226680.614	2563096.353	558.287		2.46008	2.45588	-6.28785
227077.597	2564292.307	613.397		0	0	0
226882.781	2562551.595	548.760		0	0	0
226658.653	2563617.459	607.257		0	0	0
227160.348	2564015.205	580.053		1.55768	-1.89772	-7.35722
226506.955	2562219.346	578.657		0	0	0
227052.256	2563342.486	600.160		0	0	0
226751.325	2563668.891	608.833		0	0	0
227025.644	2564119.871	644.257		0	0	0
227140.516	2563599.864	573.993		0	0	0
227171.227	2564384.142	584.860		3.84887	-2.34605	-12.7734
227101.791	2562326.130	551.540		0	0	0
226992.411	2562655.426	566.623		0	0	0
226751.646	2562143.014	543.537		0	0	0
227033.290	2564201.366	654.627		0	0	0
226969.231	2562219.541	542.840		0	0	0
227015.007	2563700.600	572.737		1.84061	-4.21522	-5.77601
227204.189	2564448.538	588.327		1.36599	-4.83537	-4.38627
226948.307	2562031.006	562.270		0	0	0
227152.671	2562483.330	585.530		0	0	0
226615.623	2562041.044	538.840		0	0	0
227262.929	2563911.711	581.203		0	0	0
226899.994	2563278.852	570.263		0	0	0
226594.845	2562068.762	540.300		0	0	0
227040.791	2563341.108	601.153		0	0	0
226726.127	2563660.825	608.003		0	0	0
227166.444	2564182.126	581.763		3.72425	-1.50569	-15.9938
226615.653	2563249.694	561.177		1.37219	-0.412175	-3.74556
227401.353	2564477.283	590.267		2.06382	-5.92425	-2.9319
226663.892	2562993.622	576.913		0	0	0
226926.243	2562335.236	544.223		0	0	0
226811.854	2562996.307	555.307		2.70016	1.25126	-6.28552
227325.152	2564095.454	584.250		0	0	0
227077.074	2562459.131	565.150		0	0	0
226819.482	2562352.613	589.590		0	0	0
226828.338	2563149.370	559.047		2.05018	1.40571	-6.282
226615.890	2563199.362	560.003		1.82182	-0.431149	-6.29607
226765.415	2563600.081	568.840		1.62	-3.72194	-3.80608
226670.955	2563684.407	646.427		0	0	0
226721.101	2563267.411	562.427		1.88319	-0.258627	-7.89046
226876.079	2562027.042	539.093		0	0	0
226979.345	2564215.016	687.473		0	0	0
226936.068	2563655.856	570.880		1.54956	-4.29526	-5.49398
226756.095	2563387.448	563.350		3.35904	-5.56617	-13.4214
226490.590	2562041.116	540.920		0	0	0
227215.772	2564424.751	589.173		0.694735	-1.72164	-1.88427
227313.188	2563711.296	588.940		0	0	0
226623.868	2562238.441	554.417		0	0	0
227052.470	2562325.235	545.767		0	0	0
226570.389	2563118.350	582.477		0	0	0
227213.846	2563860.484	579.397		0.0535707	0	0
227140.841	2562315.718	555.350		0	0	0
227329.447	2563914.674	581.560		0	0	0
227110.790	2564064.641	579.240		3.07173	-7.55763	-14.3045
227086.401	2562913.495	582.057		0	0	0
227070.060	2563702.185	574.370		0.469701	-0.252771	-0.746281
226669.274	2563311.539	562.350		1.97559	-4.88274	-3.74543
226936.900	2563479.695	569.407		0.138104	0	0
226576.002	2563144.205	570.610		0	0	0
227118.668	2563854.075	576.870		1.44253	-3.16642	-5.16119
227310.524	2564531.845	592.213		1.21651	-1.96111	-4.33875
226758.809	2562083.444	539.387		0	0	0
227218.160	2564404.894	588.520		0.637009	-1.33955	-1.76238
226793.929	2562420.045	606.743		0	0	0
226754.287	2562531.071	623.183		0	0	0
226605.869	2563621.183	638.153		0	0	0
227324.552	2563979.554	582.657		0	0	0
227106.338	2562578.479	587.603		0	0	0
226723.222	2562089.236	541.187		0	0	0
227104.903	2562880.468	586.130		0	0	0
226986.084	2562780.566	570.510		0	0	0
226682.978	2562109.577	542.190		0	0	0
227139.576	2564284.652	582.463		4.56934	5.55417	-24.3938
226949.213	2564030.103	647.563		0	0	0
226934.499	2563016.092	577.590		0	0	0
227085.955	2564222.808	614.870		0	0	0
227487.309	2563979.301	607.730		0	0	0
226938.806	2563318.771	582.410		0	0	0
226971.423	2563942.125	598.123		0	0	0
226512.829	2563161.788	613.573		0	0	0
227079.147	2564206.881	624.117		0	0	0
227306.405	2564178.812	585.917		0	0	0
227393.709	2564395.788	591.320		0	0	0
227134.545	2563649.507	573.477		0.646784	0	0
226667.711	2562913.505	602.947		0	0	0
226951.108	2563385.719	582.340		0	0	0
227279.895	2564205.840	585.577		0.00655956	0	0
226563.106	2563203.087	565.580		0	0	0
226908.244	2563717.979	570.513		3.3223	-10.6473	-11.2102
226746.507	2562016.496	537.477		0	0	0
226556.299	2563187.160	567.923		0	0	0
226405.684	2562046.015	541.190		0	0	0
226892.366	2563922.546	648.723		0	0	0
226872.503	2562298.557	564.060		0	0	0
227208.681	2562258.531	639.877		0	0	0
226969.606	2562869.233	569.333		0	0	0
227099.796	2563720.869	574.993		0.373174	-0.15906	-0.832023
226621.541	2561991.472	536.697		0	0	0
226494.534	2562177.564	565.370		0	0	0
226920.404	2562843.172	553.523		0.802343	-0.0945169	-1.96479
227225.079	2564153.924	583.650		1.09566	-0.720897	-3.19712
227007.955	2563493.276	569.557		0.411481	0.255382	0.0870708
227217.078	2564147.926	583.143		1.3615	-1.22548	-4.6571
227300.542	2563719.829	580.757		0	0	0
227121.613	2562258.010	592.263		0	0	0
227064.457	2564159.790	622.420		0	0	0
226906.445	2563370.276	578.830		0	0	0
226834.682	2563749.420	607.643		0	0	0
227162.617	2564020.513	580.267		1.65183	-1.40819	-7.45434
226780.443	2562846.485	577.537		0	0	0
227066.102	2563082.279	590.483		0	0	0
226772.899	2562014.634	537.980		0	0	0
226761.441	2562254.985	552.780		0	0	0
226771.599	2562533.188	607.983		0	0	0
227114.212	2562367.912	564.610		0	0	0
226448.256	2562031.149	540.657		0	0	0
227432.633	2564168.812	587.660		0	0	0
227331.003	2564070.978	584.710		0	0	0
226742.391	2562655.576	636.403		0	0	0
226892.800	2562129.773	541.193		0	0	0
227106.575	2562528.147	583.897		0	0	0
227448.154	2564039.741	608.123		0	0	0
227058.725	2564159.101	624.583		0	0	0
226921.965	2563241.206	580.557		0	0	0
226995.408	2563234.930	596.400		0	0	0
227122.017	2564116.352	580.307		2.66664	-3.05848	-10.8763
227128.580	2563940.880	578.550		1.62813	-1.97715	-5.3183
226911.310	2562096.747	540.343		0	0	0
227363.840	2563918.810	581.387		0	0	0
227066.352	2563515.406	570.627		0	0	0
227250.403	2564378.555	588.367		0.634462	-0.318771	-1.71797
227036.247	2563088.760	592.833		0	0	0
227026.576	2563193.354	597.830		0	0	0
226897.979	2563948.402	650.283		0	0	0
226605.501	2563213.221	560.143		1.94192	-1.31879	-5.69526
227030.990	2562987.408	568.687		0	0	0
226766.359	2563157.025	560.047		1.2863	0.722247	-4.73828
226910.353	2562056.344	540.427		0	0	0
227358.477	2564326.083	589.287		0	0	0
227225.295	2563620.147	576.420		0	0	0
227208.714	2563975.696	580.607		0.245095	-0.0571397	-0.423081
227163.206	2563652.954	574.713		0	0	0
227333.642	2564484.249	591.447		0.822953	-0.908434	-3.4286
226822.107	2562282.425	572.517		0	0	0
226993.877	2564045.546	621.120		0	0	0
227027.415	2563258.923	597.573		0	0	0
226768.628	2563162.334	560.100		1.23941	0.860476	-4.91901
226895.155	2564068.904	675.877		0	0	0
227170.105	2562435.067	583.810		0	0	0
226820.801	2562559.249	557.803		0	0	0
226923.998	2563296.846	581.677		0	0	0
226746.406	2562766.852	610.000		0	0	0
226932.345	2562743.887	551.723		0	0	0
226998.171	2563864.765	574.373		2.90167	-10.227	-11.0571
226533.053	2562267.774	592.367		0	0	0
227340.799	2564182.948	586.270		0	0	0
227202.019	2563692.873	575.800		0	0	0
226987.028	2562337.510	544.903		0	0	0
226610.396	2563148.341	559.417		2.20479	2.69941	-5.0011
226625.691	2563553.063	607.433		0	0	0
227063.982	2564260.453	626.920		0	0	0
227464.994	2564117.307	597.163		0	0	0
226986.428	2562221.609	542.893		0	0	0
226785.682	2562222.648	545.737		0	0	0
226556.655	2563111.663	600.450		0	0	0
227068.989	2563928.678	575.707		3.74567	-9.40391	-18.2375
227012.980	2563886.690	575.050		2.62654	-6.72821	-11.5488
226782.113	2562735.893	592.247		0	0	0
226639.057	2563151.788	559.370		1.87018	1.91595	-4.78721
227384.856	2563840.761	599.443		0	0	0
226887.928	2563161.572	575.477		0	0	0
226536.715	2563204.949	583.170		0	0	0
226625.418	2562153.015	542.203		0	0	0
227140.969	2562532.283	587.387		0	0	0
227246.814	2564166.610	584.183		0.857633	-0.32937	-1.26523
227065.295	2564225.359	630.903		0	0	0
226650.497	2562186.247	542.617		0	0	0
227081.625	2562953.209	578.533		0	0	0
227151.286	2564477.428	587.707		2.56031	-1.87339	-10.2308
227233.103	2562416.957	568.777		0	0	0
226844.115	2563695.158	570.550		2.17651	-6.18493	-5.24511
227045.425	2562359.640	546.987		0	0	0
226939.169	2563485.004	567.747		1.80724	0	0
226785.593	2563456.463	565.363		2.30177	-3.75287	-7.6112
226580.659	2563129.657	570.330		0	0	0
227448.992	2564105.311	587.450		0	0	0
227262.692	2563962.043	581.417		0	0	0
226846.111	2562300.419	571.090		0	0	0
226657.780	2562101.510	541.733		0	0	0
227167.836	2562429.758	583.730		0	0	0
226907.764	2563576.911	568.773		1.2318	-3.54891	-4.84231
226777.461	2562992.171	556.183		1.97074	3.52665	-6.28664
227219.941	2564027.406	582.047		0.225354	0	0
226687.896	2563011.617	556.590		2.94682	2.00787	-5.90915
227035.053	2563098.689	593.860		0	0	0
226748.438	2562822.492	621.697		0	0	0
227183.238	2562325.853	559.313		0	0	0
226711.194	2563422.336	563.697		1.79388	-2.08937	-4.58785
226942.394	2563530.716	567.873		1.76161	-2.15018	-0.584132
226835.359	2562148.046	540.410		0	0	0
227160.838	2564398.000	585.783		2.97056	-2.52308	-13.233
227024.307	2563188.045	596.613		0	0	0
227034.198	2562307.930	550.047		0	0	0
226996.372	2563517.063	568.647		0.931766	-2.7614	-1.50329
227399.433	2564154.747	587.443		0	0	0
227429.170	2564173.431	587.643		0	0	0
227040.079	2563492.103	578.063		0	0	0
226694.228	2563128.207	559.330		1.59401	0.349888	-3.95097
226795.478	2562334.619	588.263		0	0	0
227213.140	2564253.209	582.877		3.40443	-5.09633	-7.48383
226568.096	2562146.121	541.637		0	0	0
227024.332	2564154.965	652.717		0	0	0
226847.550	2562481.888	547.773		0	0	0
226998.878	2563472.040	578.867		0	0	0
226765.165	2563166.953	560.243		1.26821	0.635835	-5.00812
226681.326	2562945.358	585.583		0	0	0
226843.753	2563528.926	567.307		2.16582	-2.15541	-6.66742
226823.675	2562922.188	555.010		1.98865	4.08574	-6.39143
227357.719	2563751.874	626.120		0	0	0
226911.702	2563471.629	568.083		1.45443	-3.00092	-1.97547
226972.457	2562265.253	543.707		0	0	0
226837.533	2563145.440	558.560		2.40516	1.6406	-8.2845
227031.596	2563345.038	602.340		0	0	0
227046.874	2563024.570	563.670		0	0	0
227089.851	2562425.415	565.850		0	0	0
227091.758	2562264.492	561.650		0	0	0
227144.479	2564461.502	587.660		2.02694	-1.93181	-8.81222
226993.628	2563612.418	571.687		0.917915	-0.177374	-2.31548
227269.024	2564078.633	583.380		0.00454126	0	0
227101.672	2562351.296	556.820		0	0	0
227338.292	2564227.971	587.337		0	0	0
227478.728	2564123.994	611.093		0	0	0
226582.543	2562001.814	537.690		0	0	0
227488.587	2564185.612	610.883		0	0	0
227118.798	2564312.369	586.250		1.2593	0	0
226808.492	2562250.571	550.660		0	0	0
227445.410	2564135.096	587.440		0	0	0
227239.657	2564467.911	589.890		1.25508	-4.61467	-3.34484
227002.460	2563442.255	584.247		0	0	0
226762.688	2562486.754	612.213		0	0	0
226996.264	2564025.689	612.057		0	0	0
226788.189	2562177.625	545.003		0	0	0
226865.589	2562791.256	550.547		0	0	0
227014.780	2564234.393	672.060		0	0	0
227035.291	2563048.357	574.520		0	0	0
227213.978	2564318.778	586.120		1.25953	-0.679837	-2.77819
227068.866	2563712.113	574.203		0.764807	-0.693486	-1.29239
227126.669	2563860.073	577.147		1.62861	-3.14531	-5.05449
227433.702	2563942.319	592.650		0	0	0
227127.155	2564242.870	585.067		0.311125	0	0
226536.695	2562238.024	580.833		0	0	0
227255.653	2564238.177	584.353		1.63284	-2.80356	-4.33934
226964.812	2562183.757	542.053		0	0	0
227328.259	2564166.332	586.163		0	0	0
227394.052	2563836.830	601.337		0	0	0
226651.834	2563118.072	558.807		2.19468	3.08691	-5.92076
227027.889	2563158.260	598.013		0	0	0
227035.202	2564282.173	652.667		0	0	0
227013.071	2562652.875	568.353		0	0	0
227025.133	2562770.154	575.993		0	0	0
227435.139	2564123.789	586.803		0	0	0
226925.281	2562053.103	539.693		0	0	0
226747.351	2562323.795	587.460		0	0	0
226857.837	2563218.386	564.257		0	0	0
226911.095	2563113.998	578.510		0	0	0
226945.258	2563410.195	582.767		0	0	0
226788.100	2563411.441	564.090		3.25028	-5.75766	-10.6974
226857.945	2562709.761	551.777		0	0	0
227058.131	2564284.930	627.757		0	0	0
226763.264	2563569.607	566.807		2.81159	-7.6737	-12.0348
227242.863	2563788.433	577.463		0	0	0
227293.028	2564096.627	584.380		0	0	0
226612.160	2562045.664	538.910		0	0	0
227021.688	2563499.963	571.103		0	0	0
226724.089	2563363.455	562.743		3.09083	-4.54119	-14.7808
226966.042	2563624.208	570.887		1.7065	-3.62666	-5.97801
226885.763	2562405.908	546.067		0	0	0
226908.447	2562217.267	542.410		0	0	0
226822.249	2563224.178	559.770		2.15343	4.02622	-7.27344
226818.419	2562820.836	558.050		0	0	0
226779.492	2563047.812	557.023		1.98582	1.16106	-5.9027
227069.803	2563027.328	566.050		0	0	0
226794.076	2563603.528	567.597		2.93388	-8.63664	-12.0669
226572.902	2563315.057	577.543		0	0	0
226697.822	2563581.881	579.667		0	0	0
226830.296	2563955.301	642.023		0	0	0
226927.834	2563941.920	620.943		0	0	0
227063.476	2563152.467	625.390		0	0	0
226625.085	2563195.432	560.390		1.27848	-0.246726	-4.47902
227269.750	2564411.097	589.737		0.621041	-0.673243	-1.93855
226852.111	2563459.426	565.397		2.77934	-9.25461	-9.05898
226606.107	2563570.852	628.780		0	0	0
227165.961	2563557.499	573.307		0	0	0
226603.838	2563565.543	629.957		0	0	0
226651.477	2563193.570	559.290		1.9642	-0.0415935	-6.80881
227049.637	2563654.405	573.323		0.472453	-0.0734649	-0.775889
226801.240	2563543.957	567.990		1.36872	-1.02375	-5.2862
227499.437	2564046.129	609.530		0	0	0
226756.701	2563745.078	632.340		0	0	0
227010.824	2563614.485	571.547		0.567217	0.224728	-1.64352
227468.576	2564087.522	610.810		0	0	0
226936.673	2564013.487	638.557		0	0	0
226914.179	2562217.956	542.647		0	0	0
227017.881	2564063.541	616.193		0	0	0
227227.111	2564209.565	583.363		2.49956	-2.81269	-6.97704
226831.088	2563295.746	566.083		0	0	0
227034.934	2563123.855	596.067		0	0	0
227006.505	2562828.346	573.030		0	0	0
227126.436	2564152.135	580.430		3.7554	-0.729497	-15.3799
226904.983	2562221.887	542.607		0	0	0
226604.913	2563580.780	630.177		0	0	0
226984.069	2563450.115	582.587		0	0	0
227282.764	2564327.050	586.113		1.68274	-3.51117	-7.20043
226968.179	2563171.223	578.203		0	0	0
227437.409	2564129.098	586.993		0	0	0
227250.277	2564161.991	584.270		0.736064	-0.174312	-1.08756
226990.989	2563199.146	592.760		0	0	0
227068.490	2563062.422	579.493		0	0	0
227238.463	2564477.839	589.967		1.39516	-4.83566	-3.51986
226871.825	2563899.932	642.027		0	0	0
227085.224	2563648.612	573.207		0.504024	-0.29704	-0.851985
227414.474	2563884.611	601.687		0	0	0
227035.659	2563456.319	595.203		0	0	0
226676.295	2562310.215	589.090		0	0	0
226976.537	2563101.724	577.630		0	0	0
226781.863	2562302.765	585.370		0	0	0
227340.447	2564500.172	592.100		1.71184	-4.51149	-4.70049
226632.017	2563427.923	569.863		0	0	0
226880.290	2563321.807	570.197		0	0	0
227221.847	2563866.483	579.770		0	0	0
227183.986	2563625.236	575.000		0	0	0
227110.899	2563556.014	572.253		0	0	0
226640.013	2563192.191	559.593		1.99064	0.120537	-7.42291
226952.154	2562192.307	542.023		0	0	0
226833.130	2563834.847	637.317		0	0	0
227048.687	2563855.731	576.633		1.40301	-1.92855	-5.58328
227077.467	2563834.012	575.353		2.30346	-3.90444	-6.65257
226926.029	2563352.487	582.893		0	0	0
227098.013	2564098.357	580.473		2.0373	0	0
226728.836	2562115.091	542.163		0	0	0
226736.385	2563188.673	560.187		1.64241	-0.505353	-8.13339
226693.034	2563138.135	559.297		1.75464	-0.109272	-3.98005
227232.956	2563943.359	580.627		0.0367644	0	0
227352.257	2563942.597	581.983		0	0	0
227003.891	2563381.995	595.873		0	0	0
227222.880	2562431.303	570.110		0	0	0
227159.624	2563682.739	575.010		0.00218572	0	0
226833.685	2562016.908	538.023		0	0	0
227137.378	2562320.338	555.510		0	0	0
227037.322	2563103.998	594.183		0	0	0
227067.564	2564230.668	631.227		0	0	0
227072.305	2562740.575	576.703		0	0	0
227129.062	2564081.947	579.480		3.45553	-9.03533	-16.7443
227395.621	2564476.594	590.450		1.81811	-5.65867	-2.52811
227225.169	2562462.272	572.693		0	0	0
227024.778	2564296.154	661.313		0	0	0
226943.582	2563279.057	580.797		0	0	0
227105.895	2564129.521	583.057		0	0	0
227130.845	2563704.458	573.857		1.32187	-0.643507	-3.79255
226696.260	2563183.847	560.267		1.17267	-1.19733	-3.89182
227232.494	2564527.482	591.017		0.759343	-0.510252	-0.742727
226997.667	2562756.779	569.747		0	0	0
226810.880	2562230.714	546.140		0	0	0
226674.277	2563704.982	646.890		0	0	0
226828.677	2562348.683	588.580		0	0	0
226790.933	2562082.271	539.350		0	0	0
226886.260	2563272.164	569.187		0	0	0
227257.085	2564177.917	584.620		0.560806	-0.0876295	-0.955079
227021.778	2562266.148	544.030		0	0	0
227168.483	2564479.496	587.463		3.071	-3.22186	-10.565
226991.132	2564140.901	676.527		0	0	0
227436.696	2564280.093	589.723		0	0	0
226693.640	2563495.766	567.617		0.592622	0	0
226380.506	2562037.986	560.870		0	0	0
227075.328	2564286.998	614.820		0	0	0
226735.441	2563631.729	594.093		0	0	0
227174.043	2562329.784	558.997		0	0	0
226976.770	2562809.662	569.093		0	0	0
227153.318	2564533.069	589.213		2.0186	-0.969647	-6.90451
227083.293	2563084.346	588.423		0	0	0
227189.255	2564210.049	582.733		2.84881	-2.28897	-10.2147
226723.365	2563030.990	557.080		2.21236	3.76603	-7.37696
226854.239	2562522.982	547.870		0	0	0
227429.407	2564123.100	586.537		0	0	0
227244.664	2564136.135	583.797		0.532084	-0.203077	-1.06518
227105.414	2563988.454	577.600		3.59261	-6.31535	-16.289
226677.388	2563050.641	557.287		2.95253	3.6037	-7.58866
226968.174	2562929.493	563.467		0	0	0
227040.650	2562399.354	547.080		0	0	0
227221.016	2564042.643	582.090		0.505231	-0.288439	-0.576933
227238.569	2563969.214	581.047		9.98465e-05	0	0
227206.458	2564453.847	588.707		1.49186	-4.74058	-3.87465
226620.286	2562268.227	574.663		0	0	0
226746.867	2562691.399	628.187		0	0	0
226589.267	2563493.286	596.800		0	0	0
226871.587	2563950.264	660.150		0	0	0
226753.196	2562057.589	538.837		0	0	0
226782.237	2562952.457	555.233		2.57097	7.25705	-8.0934
226608.013	2563409.928	591.920		0	0	0
227309.381	2563791.396	581.150		0	0	0
227137.505	2562536.903	587.250		0	0	0
227054.538	2563831.255	575.770		1.72052	-1.8969	-6.04458
226752.269	2563225.835	560.397		1.83928	1.11527	-11.1517
226740.454	2563541.684	566.357		2.62434	-5.09961	-10.689
227294.216	2563844.969	579.220		0	0	0
227055.459	2562421.279	550.650		0	0	0
226764.542	2562084.133	539.297		0	0	0
227395.014	2564118.964	586.200		0	0	0
226377.034	2562042.594	564.887		0	0	0
227175.284	2564253.693	583.253		2.35806	0.288932	-12.0492
226976.442	2564093.810	668.407		0	0	0
227289.565	2564101.247	584.333		0	0	0
226794.159	2562127.983	541.603		0	0	0
226759.647	2562149.013	543.920		0	0	0
