x	y	zb	h	qx	qy
227053.450	2563332.558	599.747		0	0	0
227100.605	2562577.789	586.843		0	0	0
227109.347	2563641.441	572.470		1.0608	-1.57847	-2.90052
227081.021	2562595.578	584.447		0	0	0
227138.865	2564435.646	586.857		2.53072	-4.37076	-9.60439
226952.035	2562217.473	542.317		0	0	0
226478.294	2562215.899	589.233		0	0	0
226791.313	2562973.693	555.587		0	0	0
226870.716	2562434.315	553.283		0	0	0
227058.938	2563141.850	619.033		0	0	0
226809.791	2561948.669	559.327		0	0	0
226810.287	2562356.544	589.250		0	0	0
226681.908	2562336.070	594.117		0	0	0
226509.247	2563191.574	606.363		0	0	0
226834.291	2562374.538	589.760		0	0	0
227065.973	2562623.985	584.200		0	0	0
227401.228	2564260.720	588.483		0	0	0
227159.715	2562448.925	583.983		0	0	0
227001.392	2563668.747	571.880		1.72414	-2.87536	-6.40627
226862.721	2562670.047	551.113		0	0	0
226450.946	2562177.358	572.793		0	0	0
226825.226	2562836.762	552.970		0	0	0
226797.301	2563649.240	571.630		0.492942	0	0
227366.109	2563924.119	581.440		0	0	0
227032.884	2562101.289	606.273		0	0	0
227048.901	2562838.481	575.610		0	0	0
226655.749	2562045.870	539.267		0	0	0
226757.021	2562219.201	545.030		0	0	0
227262.698	2564203.773	585.180		0.424885	-0.0138383	-0.526192
227082.216	2563069.109	575.123		0	0	0
226719.922	2563760.789	655.297		0	0	0
226895.110	2563827.192	596.763		0	0	0
226919.703	2563477.627	567.060		2.22899	0	0
226733.291	2563601.254	575.663		0	0	0
227121.186	2564292.512	584.730		2.79338	-0.0931259	-0.206041
227011.536	2563463.490	583.707		0	0	0
226995.671	2564151.518	674.080		0	0	0
226609.202	2563158.270	559.393		0	0	0
226979.062	2563781.891	573.707		1.72505	-4.75719	-6.45081
227266.630	2563856.760	579.820		0	0	0
226677.756	2563458.603	582.270		0	0	0
226908.357	2563451.082	571.080		0	0	0
226912.985	2562227.885	542.897		0	0	0
226889.378	2563826.502	600.227		0	0	0
227093.474	2564087.739	581.357		1.3207	0	0
226501.817	2562092.826	541.683		0	0	0
227413.886	2564252.170	588.667		0	0	0
226626.279	2563185.504	560.180		0	0	0
226650.616	2562161.081	542.667		0	0	0
227005.097	2563855.526	573.707		3.119	-11.8799	-15.9217
226819.380	2563102.969	558.243		0	0	0
226891.104	2561998.663	547.447		0	0	0
227333.510	2564025.955	583.693		0	0	0
227248.833	2563738.791	577.553		0	0	0
226891.900	2564073.483	676.307		0	0	0
227406.004	2564221.006	588.773		0	0	0
226753.819	2563140.409	559.727		0	0	0
226986.820	2563596.491	571.857		0.361306	0.0868754	0.149342
227237.850	2563878.479	579.930		0	0	0
226806.009	2563262.514	561.443		1.05469	1.53033	-3.06535
227214.247	2562259.200	640.130		0	0	0
227284.540	2563707.833	578.273		0	0	0
227013.776	2562260.150	544.010		0	0	0
227030.283	2563380.132	606.767		0	0	0
226648.965	2562996.863	588.190		0	0	0
227131.967	2562707.806	591.537		0	0	0
226861.430	2563672.060	569.730		2.90243	-12.1909	-9.65457
226636.787	2563146.479	559.233		0	0	0
226919.810	2562969.001	555.313		0	0	0
227041.165	2563990.801	584.463		0	0	0
227019.164	2562819.796	574.203		0	0	0
226923.515	2563155.780	579.453		0	0	0
226865.832	2562982.654	556.830		0	0	0
226731.342	2562070.069	539.420		0	0	0
226920.630	2562309.381	544.513		0	0	0
226699.961	2563128.896	559.563		0	0	0
227079.607	2563381.026	600.573		0	0	0
226804.815	2563272.442	561.337		1.2642	2.01665	-3.98625
226679.776	2563030.784	556.887		0	0	0
227187.628	2563570.362	574.810		0	0	0
226847.299	2562048.761	539.917		0	0	0
226826.313	2563335.460	567.033		0	0	0
227166.432	2563698.666	575.273		0.0118159	0	0
226806.134	2563479.078	566.307		1.21503	-1.48594	-4.32236
227153.262	2562357.500	557.187		0	0	0
227067.327	2564281.000	619.650		0	0	0
227035.274	2562323.167	549.050		0	0	0
226679.277	2562164.528	543.103		0	0	0
226676.687	2563685.096	641.600		0	0	0
227443.378	2564079.455	586.437		0	0	0
226965.072	2563100.345	578.547		0	0	0
226988.596	2562977.273	561.003		0	0	0
226980.832	2562920.943	563.483		0	0	0
227071.698	2562382.944	549.057		0	0	0
226646.939	2562941.228	603.660		0	0	0
226824.050	2563571.880	567.730		2.3677	-0.55399	-5.55592
226970.567	2563151.366	577.947		0	0	0
227006.369	2562128.322	587.137		0	0	0
226925.073	2563312.084	582.483		0	0	0
227036.627	2563980.183	583.553		0	0	0
227013.318	2563086.003	577.623		0	0	0
227342.349	2564097.522	585.327		0	0	0
226908.464	2562942.456	554.793		0	0	0
226816.150	2562815.527	559.663		0	0	0
227009.267	2563458.182	583.307		0	0	0
227133.837	2564042.233	579.490		2.10971	-6.16005	-12.4115
226887.590	2563962.260	662.160		0	0	0
227232.324	2562426.903	570.170		0	0	0
227226.590	2562376.391	566.897		0	0	0
227185.180	2563615.307	574.690		0	0	0
227137.663	2564203.846	580.620		4.90431	-0.823877	-19.2307
226796.066	2561967.059	554.923		0	0	0
226985.745	2563581.254	571.507		-0.00904127	0	0
227062.378	2562170.310	609.947		0	0	0
226940.355	2563233.345	580.100		0	0	0
226934.874	2563665.784	571.043		1.60573	-4.13233	-5.03265
226960.512	2562122.808	553.857		0	0	0
226645.484	2562276.293	580.110		0	0	0
226767.666	2562880.201	584.677		0	0	0
226760.270	2563231.833	561.077		1.19988	1.23455	-5.18471
226788.670	2562318.692	587.817		0	0	0
226614.843	2562318.338	593.867		0	0	0
226871.303	2562066.756	539.563		0	0	0
227068.235	2562387.563	548.747		0	0	0
226584.723	2563240.939	562.340		0	0	0
227109.225	2563424.876	606.360		0	0	0
226899.625	2562870.889	554.343		0	0	0
226716.213	2563574.020	572.320		0	0	0
226808.386	2562759.197	562.350		0	0	0
227058.476	2563725.972	573.627		1.37825	-2.13033	-4.27389
226795.264	2563351.870	563.213		1.86857	-3.12657	-9.40835
227156.606	2562378.047	570.780		0	0	0
226833.097	2562384.467	590.367		0	0	0
226843.955	2562028.215	538.710		0	0	0
226614.464	2563501.352	607.937		0	0	0
227162.513	2564529.139	588.840		2.32587	-1.56039	-8.018
227028.942	2562206.577	548.510		0	0	0
226911.475	2564005.421	653.117		0	0	0
226557.493	2563177.232	568.993		0	0	0
226817.830	2563188.395	560.203		8.30648e-05	0	0
227362.652	2564170.468	587.200		0	0	0
227342.837	2564480.318	590.973		0.739401	0.289845	-1.77063
226532.776	2563310.232	604.663		0	0	0
226823.776	2562171.833	541.823		0	0	0
226956.614	2563920.200	605.070		0	0	0
227093.314	2562420.796	565.740		0	0	0
226699.717	2562937.498	583.900		0	0	0
227126.755	2562626.258	593.457		0	0	0
227490.733	2564190.906	611.480		0	0	0
227208.945	2563683.634	575.157		0	0	0
226578.842	2562056.765	540.123		0	0	0
226593.199	2563146.273	563.127		0	0	0
226803.960	2562481.684	581.493		0	0	0
227043.542	2563487.483	581.717		0	0	0
227166.076	2563774.163	576.377		0.643458	-0.860602	-0.954826
227105.729	2562220.848	616.787		0	0	0
226834.060	2562666.600	549.923		0	0	0
226938.562	2563127.373	579.117		0	0	0
227267.362	2564430.954	589.447		1.4631	-2.61685	-4.19525
227153.187	2562624.832	596.227		0	0	0
226868.810	2562595.239	549.640		0	0	0
226716.326	2563307.125	562.487		1.80184	-0.333808	-6.10297
227361.577	2564155.231	586.720		0	0	0
226631.887	2562969.629	601.927		0	0	0
227018.819	2563378.754	602.610		0	0	0
226670.241	2562868.524	628.930		0	0	0
226923.879	2563322.012	582.607		0	0	0
226813.868	2562326.758	586.347		0	0	0
227114.015	2564110.353	579.667		2.96996	-3.27258	-10.1222
226889.967	2563458.943	567.243		1.5581	0	0
226896.270	2562366.884	545.250		0	0	0
227087.375	2563679.087	573.810		0.382133	-0.0563725	-0.669201
227062.069	2564179.647	632.343		0	0	0
227212.421	2564162.474	583.143		1.4104	-1.3824	-5.86127
227321.327	2563933.841	581.363		0	0	0
226800.847	2562169.076	544.670		0	0	0
226923.968	2562088.197	540.897		0	0	0
226781.138	2561970.300	541.520		0	0	0
227439.559	2564159.572	587.773		0	0	0
227041.985	2563331.179	599.960		0	0	0
226665.092	2563225.423	561.497		0	0	0
226977.031	2563726.250	572.860		1.67764	-1.41612	-4.49322
227090.927	2562440.653	569.630		0	0	0
226609.326	2563374.834	600.113		0	0	0
226504.709	2563180.956	615.173		0	0	0
226936.092	2564139.318	681.800		0	0	0
226984.516	2562140.803	574.707		0	0	0
226968.875	2562295.038	543.290		0	0	0
227422.719	2564082.007	585.913		0	0	0
226862.589	2562211.753	544.783		0	0	0
227342.355	2564339.252	588.710		0	0	0
227270.943	2564401.169	589.347		0.456947	-0.173599	-1.45956
227133.481	2564117.730	580.420		2.67332	-4.23744	-14.7942
226944.294	2563128.062	579.190		0	0	0
226815.418	2562241.332	548.357		0	0	0
226904.992	2562463.617	546.393		0	0	0
227154.488	2563556.220	572.417		0	0	0
227213.212	2562269.026	638.543		0	0	0
226995.279	2562776.636	573.263		0	0	0
226710.740	2563764.660	656.333		0	0	0
226848.744	2562471.960	550.270		0	0	0
226915.770	2563824.640	587.013		0	0	0
227118.918	2562837.017	587.920		0	0	0
226668.799	2563412.202	580.640		0	0	0
227316.209	2564532.447	592.317		1.13471	-1.90796	-4.31165
227133.476	2563876.000	577.513		1.64664	-2.40347	-4.6611
226909.919	2563849.117	613.673		0	0	0
226648.020	2563439.919	585.807		0	0	0
227045.676	2562092.644	616.033		0	0	0
227397.402	2564099.107	585.687		0	0	0
226660.567	2562872.616	628.170		0	0	0
226622.074	2562132.468	542.267		0	0	0
226540.629	2562132.746	541.363		0	0	0
226835.966	2562505.676	550.680		0	0	0
226629.575	2561997.425	536.937		0	0	0
227026.595	2563918.544	575.817		2.76241	-5.66426	-10.1728
227051.313	2563785.543	574.620		1.43008	-3.36103	-5.79387
226613.871	2563627.182	632.940		0	0	0
226764.934	2563459.015	565.427		1.75203	-0.260544	-5.37245
226749.369	2562430.768	624.953		0	0	0
227081.053	2564045.958	578.490		2.59107	-5.84482	-7.62252
226551.880	2563151.376	582.517		0	0	0
226977.499	2563383.857	582.313		0	0	0
226805.285	2562930.049	554.780		0	0	0
227083.527	2562550.556	584.207		0	0	0
226883.724	2562108.538	540.743		0	0	0
227016.653	2562623.090	581.647		0	0	0
227038.635	2563068.903	587.187		0	0	0
227089.662	2564409.586	586.580		2.89138	1.11027	-2.58706
227203.226	2564166.405	582.737		2.04632	-2.42592	-8.4107
226752.513	2563417.233	563.260		3.29762	0.0850672	-10.2091
226770.547	2563484.870	565.263		2.26146	-2.35888	-5.36077
226905.839	2561995.164	565.457		0	0	0
226877.902	2563341.664	571.283		0	0	0
227398.002	2564215.007	588.520		0	0	0
226577.678	2563275.343	562.213		0	0	0
227016.687	2564073.469	621.810		0	0	0
227118.275	2562479.194	582.043		0	0	0
227247.177	2564332.843	586.480		1.23012	-1.77335	-3.03432
226704.505	2563381.244	564.460		0.901841	-1.45722	-2.41698
226519.105	2563353.906	640.663		0	0	0
226982.519	2563535.541	568.093		1.58581	-3.35877	-2.77848
227232.612	2564502.316	590.717		0.644707	-1.70863	-1.33193
226962.471	2564137.454	681.650		0	0	0
226685.045	2563615.597	607.690		0	0	0
226937.244	2562920.737	557.230		0	0	0
226829.176	2563214.939	559.443		0.0607184	0	0
226714.900	2563609.115	589.540		0	0	0
226905.595	2562821.247	553.360		0	0	0
226824.400	2563254.653	560.630		0.903523	0	0
227108.402	2564084.498	579.537		3.0785	-5.01344	-10.9759
226725.781	2562769.485	624.537		0	0	0
226559.257	2562074.554	541.743		0	0	0
226751.658	2562626.474	618.613		0	0	0
226943.463	2563304.223	581.943		0	0	0
226907.870	2563068.286	577.447		0	0	0
227291.478	2564182.053	585.440		0	0	0
227031.977	2564236.461	660.903		0	0	0
226469.081	2563237.188	635.217		0	0	0
226944.403	2562619.437	549.090		0	0	0
227032.167	2562252.289	543.577		0	0	0
227073.962	2562146.523	629.557		0	0	0
227132.896	2564485.288	589.313		1.07234	-1.10428	-3.19868
226618.278	2563179.505	559.897		0	0	0
227152.936	2563641.647	574.227		0	0	0
227285.146	2564065.463	583.167		0	0	0
226548.298	2563181.162	573.687		0	0	0
227178.747	2564249.073	582.957		2.89109	-0.349916	-12.4249
226720.632	2563609.804	586.760		0	0	0
226973.217	2564048.098	637.460		0	0	0
227171.692	2563558.191	573.717		0	0	0
227331.354	2563753.750	588.927		0	0	0
226622.816	2563190.123	560.200		0	0	0
227194.875	2564477.634	588.313		2.35242	-3.41244	-5.7087
227194.499	2563827.942	578.227		0.506228	-0.103132	-0.586951
226814.937	2562100.265	539.657		0	0	0
226807.530	2561968.438	557.593		0	0	0
227111.027	2564014.310	577.340		3.6955	-8.72591	-19.5834
226979.762	2563147.436	578.033		0	0	0
227127.826	2562399.766	579.920		0	0	0
227205.739	2564363.112	587.543		0.990806	-1.36261	-2.32982
226871.665	2562232.988	545.787		0	0	0
227340.568	2564475.010	590.823		0.888922	0.355004	-1.79277
227026.464	2563460.249	584.510		0	0	0
227111.627	2564130.210	580.140		2.85253	-0.630297	-3.3287
227087.380	2563920.817	577.983		1.42432	-3.33147	-6.60546
227416.470	2564423.718	592.350		0	0	0
226961.634	2564071.885	656.520		0	0	0
227083.080	2563859.867	577.123		0.938064	-1.60801	-3.65367
226801.483	2563735.356	601.083		0	0	0
226895.348	2563776.860	589.030		0	0	0
226616.722	2563023.201	606.570		0	0	0
226969.848	2563060.631	579.067		0	0	0
226924.127	2563755.141	571.667		2.96957	-7.6695	-13.0838
227357.395	2564069.115	584.863		0	0	0
227065.277	2563500.169	577.493		0	0	0
226846.978	2563574.638	567.507		2.4403	-3.56327	-5.66412
226946.421	2562191.618	542.187		0	0	0
226924.960	2563578.979	569.077		1.38766	-3.82539	-5.95053
226946.791	2562599.580	548.693		0	0	0
227461.434	2563905.199	607.067		0	0	0
226966.398	2563548.711	569.043		0.436985	0	0
226550.896	2563493.573	592.993		0	0	0
226831.320	2563003.684	556.503		0	0	0
226903.931	2563173.568	579.330		0	0	0
227050.683	2562460.993	551.370		0	0	0
227022.157	2563157.570	595.217		0	0	0
226835.757	2563764.658	613.370		0	0	0
226843.850	2562536.841	552.877		0	0	0
226991.935	2562756.090	566.447		0	0	0
226591.515	2562289.947	581.880		0	0	0
226765.736	2562074.205	538.680		0	0	0
227135.698	2562703.381	592.280		0	0	0
227165.843	2564066.225	580.853		2.20101	-0.820632	-10.5724
226715.500	2563725.016	649.993		0	0	0
227170.331	2562576.204	594.317		0	0	0
227137.743	2562486.571	583.873		0	0	0
226993.034	2563738.246	572.987		1.3739	-2.73104	-5.47403
226463.737	2563211.432	643.113		0	0	0
226768.735	2562653.708	614.157		0	0	0
226734.576	2562624.259	628.470		0	0	0
227070.393	2562659.768	585.437		0	0	0
227126.224	2562737.199	584.970		0	0	0
227349.994	2564179.018	587.127		0	0	0
226835.270	2563381.861	565.853		1.04854	0	0
227017.737	2563121.787	591.387		0	0	0
226830.013	2563280.508	565.810		0	0	0
227392.858	2563846.759	601.310		0	0	0
226999.116	2563421.709	587.633		0	0	0
227296.966	2563991.344	582.727		0	0	0
226915.499	2562424.592	545.650		0	0	0
227140.248	2562441.548	582.990		0	0	0
226620.707	2563643.085	630.473		0	0	0
226809.116	2563333.392	563.767		1.35923	0	0
226792.163	2563522.722	567.387		0.95707	-1.15384	-3.92897
226768.361	2562004.016	537.893		0	0	0
227150.922	2564311.196	584.327		3.29813	-1.36651	-16.1476
227057.744	2563151.778	620.167		0	0	0
227355.007	2564088.972	585.577		0	0	0
227093.423	2562128.898	634.530		0	0	0
226818.401	2562095.646	539.717		0	0	0
226921.847	2563266.372	579.140		0	0	0
227052.150	2563851.112	576.137		1.76537	-2.09915	-6.20244
227181.135	2564229.216	582.317		3.7829	-1.696	-12.1737
227001.515	2563885.312	575.370		1.76569	-4.10649	-6.72132
226683.608	2563434.127	601.840		0	0	0
227056.819	2564320.024	630.347		0	0	0
227021.944	2564174.822	663.460		0	0	0
227352.032	2564476.388	590.233		1.51904	-1.60756	-1.38184
227106.805	2563394.315	609.903		0	0	0
226930.229	2562012.856	558.750		0	0	0
226685.277	2563323.535	562.927		0.79264	-2.06442	-1.9017
227094.508	2562410.867	564.147		0	0	0
227285.627	2564206.530	585.767		0.000141799	0	0
226932.943	2562859.788	560.080		0	0	0
227297.573	2564348.975	586.607		2.11057	-2.75206	-8.78455
227056.100	2564229.289	639.963		0	0	0
227021.106	2564109.253	642.210		0	0	0
226527.163	2563284.376	601.010		0	0	0
226589.831	2562158.807	542.147		0	0	0
227431.797	2564370.290	591.810		0	0	0
227039.372	2563884.828	574.537		3.20335	-11.9664	-17.0269
226958.256	2562600.958	547.180		0	0	0
227418.431	2564504.517	591.450		1.40342	0.138687	-2.98731
226812.805	2562794.980	562.067		0	0	0
226931.613	2562169.693	541.747		0	0	0
227040.917	2563557.672	569.723		1.17942	-2.76416	-2.71857
227331.122	2564045.812	584.070		0	0	0
226981.779	2562477.887	547.853		0	0	0
227131.575	2564278.654	583.333		3.69782	4.76156	-15.618
226832.656	2563935.510	640.460		0	0	0
227039.497	2564101.392	627.130		0	0	0
226970.314	2562476.508	547.047		0	0	0
227475.985	2564219.349	598.440		0	0	0
226949.766	2562212.164	542.277		0	0	0
226929.568	2564148.628	682.643		0	0	0
227091.045	2562415.487	563.250		0	0	0
227154.378	2564064.847	581.123		1.7271	-3.03148	-9.50736
227018.089	2562804.559	574.460		0	0	0
227021.570	2563525.129	569.800		0.512816	-0.352829	-0.804018
227334.697	2563723.986	601.213		0	0	0
227114.248	2563818.291	576.663		0.949097	-1.86784	-3.63951
226940.950	2563107.516	578.747		0	0	0
227166.570	2564398.690	585.963		2.67955	-2.56649	-12.3551
227040.686	2563849.733	576.520		1.31786	-2.527	-4.61749
227032.189	2563219.209	600.130		0	0	0
227261.373	2563755.407	577.890		0	0	0
226539.514	2563084.395	611.580		0	0	0
227017.251	2562738.990	574.917		0	0	0
227427.857	2564208.525	588.837		0	0	0
226915.051	2563733.905	571.230		2.12471	-7.45637	-11.239
226831.462	2563945.439	641.113		0	0	0
226738.512	2562252.227	552.433		0	0	0
226898.925	2563505.344	566.290		3.01325	-4.62056	-5.39018
226749.370	2562454.864	629.687		0	0	0
226427.417	2562058.699	540.937		0	0	0
227157.256	2564427.786	586.710		2.79354	-3.74272	-11.9228
226954.541	2562172.450	541.620		0	0	0
226813.783	2563802.305	642.600		0	0	0
227416.986	2564081.318	585.527		0	0	0
226859.738	2562815.733	552.060		0	0	0
226679.057	2562940.049	588.727		0	0	0
226590.460	2563483.358	593.043		0	0	0
227004.960	2563155.502	592.583		0	0	0
226907.056	2563969.637	650.487		0	0	0
226945.941	2562050.551	546.720		0	0	0
227331.128	2564287.542	588.073		0	0	0
227361.815	2564104.899	585.707		0	0	0
227146.945	2562165.547	642.350		0	0	0
227390.001	2564209.009	588.200		0	0	0
227383.201	2564434.813	591.370		0.329527	-0.407125	-0.216576
226495.157	2563260.384	626.610		0	0	0
227037.192	2562645.704	583.813		0	0	0
226766.343	2562431.835	618.470		0	0	0
226927.288	2564143.322	682.240		0	0	0
226760.903	2563856.364	662.837		0	0	0
226654.935	2562947.221	597.843		0	0	0
227389.163	2564143.440	587.003		0	0	0
227463.608	2563910.497	607.183		0	0	0
227059.182	2563333.247	600.247		0	0	0
226649.214	2563429.991	570.907		0	0	0
227266.761	2564315.054	585.290		2.34356	-4.24791	-7.94994
227117.348	2563647.439	573.230		0.702728	-0.779756	-1.67998
227040.209	2563950.397	576.510		3.2013	-3.70029	-8.33929
226602.644	2563575.471	631.523		0	0	0
226715.821	2562199.138	547.673		0	0	0
226516.426	2563132.005	608.460		0	0	0
227065.498	2562724.648	578.377		0	0	0
227418.781	2564187.290	588.210		0	0	0
226869.788	2563602.561	568.403		1.95672	-3.93144	-4.03499
226851.014	2562477.269	547.577		0	0	0
226929.028	2563931.991	617.993		0	0	0
226737.455	2562962.180	556.090		0	0	0
227190.198	2563766.992	577.270		0.112313	0	0
227176.233	2564052.366	580.270		2.62651	-1.16154	-10.7139
226737.921	2562619.686	626.070		0	0	0
227107.286	2562377.151	572.190		0	0	0
226944.312	2563853.253	589.867		0	0	0
226877.790	2563608.559	568.677		1.48539	-4.58267	-3.18833
226746.531	2562983.416	555.817		0	0	0
226690.765	2563132.826	559.187		0	0	0
227432.752	2564143.646	586.967		0	0	0
227420.687	2564026.366	587.283		0	0	0
227354.895	2564355.868	588.640		0.448408	0.0294348	0.277998
226627.806	2562133.158	542.293		0	0	0
226587.592	2563362.148	593.777		0	0	0
226927.211	2562859.098	554.077		0	0	0
226569.201	2563370.009	615.290		0	0	0
226662.918	2562228.029	546.077		0	0	0
227231.637	2563736.723	576.133		0	0	0
226851.970	2562517.673	548.040		0	0	0
226666.019	2562057.177	539.610		0	0	0
226824.043	2563330.151	566.207		0	0	0
226659.215	2562332.998	594.943		0	0	0
227352.738	2564083.664	585.443		0	0	0
226865.600	2563274.716	566.417		0	0	0
226578.515	2563340.913	598.970		0	0	0
226804.690	2563055.878	558.133		0	0	0
227174.801	2564112.627	580.757		2.56869	-4.57654	-13.1094
226909.425	2563224.589	580.423		0	0	0
226781.389	2562403.429	600.730		0	0	0
226915.895	2564041.204	673.130		0	0	0
227021.088	2563384.063	605.393		0	0	0
226903.079	2562382.811	545.417		0	0	0
226709.750	2562999.137	556.280		0	0	0
226803.015	2562924.740	554.693		0	0	0
226674.406	2563196.327	562.353		0	0	0
226877.649	2562666.806	551.033		0	0	0
226497.279	2562082.208	541.537		0	0	0
226594.969	2562285.326	579.217		0	0	0
227028.110	2562382.738	546.693		0	0	0
227141.372	2564390.623	585.933		2.90321	-0.997768	-12.5505
226750.356	2563145.028	559.713		0	0	0
226957.095	2564061.267	655.287		0	0	0
227043.560	2564212.673	646.303		0	0	0
226962.313	2562470.510	547.597		0	0	0
227237.625	2564412.270	589.097		0.997108	-1.69651	-3.08616
227188.061	2564219.977	582.923		2.91223	-1.77472	-9.66539
226973.896	2562446.723	546.610		0	0	0
227443.189	2563862.900	610.383		0	0	0
227408.629	2564150.817	587.473		0	0	0
226698.767	2563138.824	559.587		0	0	0
226695.185	2563168.610	559.970		0	0	0
226751.408	2562193.346	544.687		0	0	0
226752.138	2562767.541	604.893		0	0	0
226904.063	2563631.863	569.560		1.49705	-5.21484	-4.54007
226714.413	2563226.318	561.767		9.07467e-05	0	0
226794.515	2562052.485	539.300		0	0	0
227219.710	2564319.468	586.127		1.28754	-0.874499	-2.72062
226813.637	2562618.820	558.480		0	0	0
226942.870	2563430.052	582.050		0	0	0
226825.702	2562736.099	551.207		0	0	0
226981.669	2562986.512	559.637		0	0	0
226760.033	2563282.165	561.883		1.50929	0.328663	-6.20386
227382.837	2564268.580	588.100		0	0	0
226818.325	2563953.752	651.753		0	0	0
226808.169	2563776.450	625.290		0	0	0
226957.684	2563693.707	571.753		2.03742	-3.22283	-6.61197
227030.793	2562070.769	595.343		0	0	0
226740.154	2562675.204	632.980		0	0	0
226992.302	2563164.052	587.877		0	0	0
227059.681	2564199.504	638.330		0	0	0
227015.808	2562315.790	549.010		0	0	0
226655.416	2563088.287	558.130		0	0	0
227025.739	2563127.785	594.200		0	0	0
226912.397	2562595.444	549.543		0	0	0
226713.938	2563326.982	562.843		1.69609	-1.78734	-5.94023
227086.430	2564122.144	594.057		0	0	0
227193.067	2563888.202	579.250		0.882946	-0.733478	-1.66316
227231.567	2562286.162	637.397		0	0	0
226586.006	2561997.194	537.200		0	0	0
226727.671	2563333.669	563.113		1.67816	-1.45382	-7.55672
227186.937	2562270.902	616.977		0	0	0
226931.416	2563912.134	616.680		0	0	0
226636.527	2562229.891	549.843		0	0	0
227470.964	2564067.665	611.253		0	0	0
226647.628	2562065.037	539.893		0	0	0
226926.035	2563594.217	569.577		1.42921	-3.83181	-5.10473
227076.492	2563068.420	577.193		0	0	0
227344.024	2564228.660	587.317		0	0	0
226825.451	2562302.971	575.263		0	0	0
227044.124	2562878.195	573.560		0	0	0
227144.954	2564360.838	584.980		3.6519	-0.261147	-15.0868
226794.058	2562878.339	562.727		0	0	0
226648.014	2563198.189	559.253		0	0	0
226859.677	2561964.735	574.920		0	0	0
226991.251	2564115.735	670.017		0	0	0
226716.177	2562123.641	542.683		0	0	0
226597.387	2563474.119	590.000		0	0	0
226651.953	2563092.907	558.130		0	0	0
227408.147	2564009.750	584.337		0	0	0
226536.929	2562187.698	549.567		0	0	0
227160.553	2562514.494	588.910		0	0	0
227133.790	2564550.664	591.030		0.894839	0.591822	-3.3517
226619.279	2561986.153	536.557		0	0	0
227489.521	2563984.435	607.877		0	0	0
227413.664	2563818.999	619.323		0	0	0
227106.128	2563837.459	576.407		1.77391	-3.64345	-5.65407
227075.169	2562620.055	584.603		0	0	0
226873.252	2563597.941	568.470		1.7987	-3.70803	-4.06289
226758.964	2563508.657	566.900		0.881522	-0.600498	-3.76054
227359.427	2564124.756	586.200		0	0	0
227114.375	2563410.290	613.040		0	0	0
227077.686	2563058.492	573.413		0	0	0
226802.767	2562491.612	574.187		0	0	0
226554.963	2562255.335	586.913		0	0	0
226732.435	2562810.496	626.620		0	0	0
226697.922	2562348.052	593.197		0	0	0
227075.280	2562353.159	548.717		0	0	0
226681.683	2562869.861	623.530		0	0	0
226821.305	2563667.235	569.473		2.8007	-5.50518	-9.19359
226926.481	2562284.904	544.920		0	0	0
226498.288	2563305.467	618.603		0	0	0
227190.093	2564275.618	584.257		2.45186	-0.759398	-6.81058
226568.839	2563203.776	564.267		0	0	0
227262.217	2564062.706	582.927		0.000927474	0	0
227261.748	2564405.099	589.513		0.689784	-0.794079	-2.21427
227230.053	2562371.772	567.537		0	0	0
226694.953	2563702.409	635.780		0	0	0
227058.453	2562759.053	578.867		0	0	0
227280.495	2564321.741	585.767		1.65612	-4.16078	-7.43693
226739.724	2562967.489	555.880		0	0	0
227081.024	2563079.037	584.283		0	0	0
227133.125	2564193.228	581.743		3.80321	-2.70775	-11.656
227334.585	2564041.192	583.917		0	0	0
227010.195	2562289.935	544.433		0	0	0
227314.532	2564401.375	587.607		2.65184	-4.46901	-7.8208
226575.379	2562061.385	541.060		0	0	0
227134.919	2564299.200	582.700		4.68733	1.86289	-25.026
227055.356	2563171.635	618.073		0	0	0
226923.629	2562888.884	553.753		0	0	0
226568.845	2563445.506	587.693		0	0	0
226771.975	2562699.423	608.933		0	0	0
227105.144	2562588.407	587.393		0	0	0
227245.389	2564468.600	590.160		1.39466	-4.31911	-3.7996
227031.847	2563778.166	573.523		2.45962	-5.39166	-9.26259
227075.050	2562645.220	585.653		0	0	0
227128.223	2563482.290	591.380		0	0	0
226838.145	2563744.801	604.447		0	0	0
226799.529	2561962.440	557.467		0	0	0
226824.489	2562020.838	538.610		0	0	0
227061.594	2564280.310	625.517		0	0	0
227034.703	2563415.916	608.490		0	0	0
227142.676	2564113.800	579.180		4.15185	-5.81611	-23.3574
226992.320	2563889.242	576.273		0.728081	0.067595	-0.844401
226529.640	2562030.704	540.370		0	0	0
226720.083	2561967.381	536.257		0	0	0
226578.521	2563582.642	634.840		0	0	0
226432.556	2562185.210	580.293		0	0	0
226867.246	2562197.205	543.847		0	0	0
226395.469	2562034.773	544.867		0	0	0
226683.602	2563192.397	560.023		0	0	0
226569.290	2562136.193	541.743		0	0	0
226942.144	2563097.588	578.450		0	0	0
226866.676	2563289.953	566.717		0	0	0
226749.751	2562787.398	603.723		0	0	0
226730.415	2563238.315	560.627		1.57154	0.702101	-6.07974
226974.292	2564063.335	644.810		0	0	0
227042.200	2562313.928	544.990		0	0	0
226844.828	2563544.163	567.540		1.9114	-1.92034	-6.72646
227258.754	2564067.326	583.127		0.0262769	0	0
227405.642	2563813.012	623.557		0	0	0
